2021-05-13 15:22:25,030  INFO | [Ljava.lang.String;@dabb23.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 17 
2021-05-13 16:22:50,031  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 27 
2021-05-13 16:22:50,031  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 27 
2021-05-13 16:22:50,032  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 27 
2021-05-13 16:22:50,062  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 29 
2021-05-13 16:22:50,062  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 29 
2021-05-13 16:22:50,063  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 29 
2021-05-13 16:22:51,080  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 29 
2021-05-13 16:22:51,080  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 29 
2021-05-13 16:22:51,080  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 29 
2021-05-13 16:22:53,145  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 29 
2021-05-13 16:22:53,145  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 29 
2021-05-13 16:22:53,145  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.InventoryRestClientFallback  | Executing compensate inventory fallback for order 29 
2021-05-13 16:24:50,060  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 31 
2021-05-13 16:24:50,061  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 31 
2021-05-13 16:24:55,038  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 31 
2021-05-13 16:24:55,038  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 31 
2021-05-13 16:25:00,101  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 31 
2021-05-13 16:25:00,101  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 31 
2021-05-13 16:25:05,023  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 31 
2021-05-13 16:25:05,023  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 31 
2021-05-13 16:25:25,029  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 33 
2021-05-13 16:25:25,029  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 33 
2021-05-13 16:25:30,018  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 33 
2021-05-13 16:25:30,019  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 33 
2021-05-13 16:25:35,013  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 33 
2021-05-13 16:25:35,013  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 33 
2021-05-13 16:25:55,009  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 35 
2021-05-13 16:25:55,009  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 35 
2021-05-13 16:26:00,036  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 35 
2021-05-13 16:26:00,036  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 35 
2021-05-13 16:26:05,024  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 35 
2021-05-13 16:26:05,024  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 35 
2021-05-13 16:26:15,017  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 37 
2021-05-13 16:26:15,017  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 37 
2021-05-13 16:26:20,016  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 39 
2021-05-13 16:26:20,016  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 39 
2021-05-13 16:26:20,031  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 37 
2021-05-13 16:26:20,031  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 37 
2021-05-13 16:26:25,038  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 41 
2021-05-13 16:26:25,038  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 41 
2021-05-13 16:26:25,039  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 39 
2021-05-13 16:26:25,039  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 39 
2021-05-13 16:26:25,064  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 37 
2021-05-13 16:26:25,064  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 37 
2021-05-13 16:26:30,033  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 39 
2021-05-13 16:26:30,033  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 39 
2021-05-13 16:26:30,033  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 43 
2021-05-13 16:26:30,033  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 43 
2021-05-13 16:26:30,033  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 41 
2021-05-13 16:26:30,034  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 41 
2021-05-13 16:26:30,067  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 37 
2021-05-13 16:26:30,067  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 37 
2021-05-13 16:26:35,052  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 41 
2021-05-13 16:26:35,052  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 41 
2021-05-13 16:26:35,072  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 43 
2021-05-13 16:26:35,072  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 43 
2021-05-13 16:26:35,075  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 45 
2021-05-13 16:26:35,075  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 45 
2021-05-13 16:26:40,036  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 45 
2021-05-13 16:26:40,036  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 45 
2021-05-13 16:26:40,037  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 47 
2021-05-13 16:26:40,037  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 43 
2021-05-13 16:26:40,037  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 47 
2021-05-13 16:26:40,037  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 43 
2021-05-13 16:26:40,037  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 37 
2021-05-13 16:26:40,037  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 37 
2021-05-13 16:26:45,044  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 49 
2021-05-13 16:26:45,044  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 41 
2021-05-13 16:26:45,044  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 49 
2021-05-13 16:26:45,044  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 41 
2021-05-13 16:26:45,045  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 45 
2021-05-13 16:26:45,045  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 45 
2021-05-13 16:26:45,046  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 47 
2021-05-13 16:26:45,046  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 47 
2021-05-13 16:26:50,065  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 47 
2021-05-13 16:26:50,065  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 47 
2021-05-13 16:26:50,066  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 37 
2021-05-13 16:26:50,066  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 37 
2021-05-13 16:26:50,066  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 49 
2021-05-13 16:26:50,066  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 49 
2021-05-13 16:26:50,066  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 51 
2021-05-13 16:26:50,066  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 51 
2021-05-13 16:26:55,048  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 53 
2021-05-13 16:26:55,048  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 47 
2021-05-13 16:26:55,048  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 53 
2021-05-13 16:26:55,048  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 47 
2021-05-13 16:26:55,049  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 49 
2021-05-13 16:26:55,049  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 49 
2021-05-13 16:27:00,042  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 55 
2021-05-13 16:27:00,042  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 55 
